287T,Krishnarajendra Market,DASARAHALLI,23,17.5,79,AC
288,Krishnarajendra Market,Thindlu,18,17.7,114,AC
288A,Shivajinagar Bus Station,Kodigehalli Yelahanka road,24,13.9,82,AC
288C,Krishnarajendra Market,Kodigehalli Yelahanka road,21,15.1,76,AC
288D,Kempegowda Bus Station,Kodigehalli Yelahanka road,28,14.1,72,AC
288F,Kempegowda Bus Station,Sahakara Nagar Cauvery School,28,18.1,62,AC
288H,Kempegowda Bus Station,Thindlu,22,14.2,114,AC
288M,Kempegowda Bus Station,Vidyaranyapura,24,17.6,79,AC
289,Krishnarajendra Market,Bagaluru,20,29.5,104,AC
289A,Yelahanka,Bagaluru,19,11.3,76,AC
289AB,Yelahanka,Byala Halli,23,16.7,113,AC
289B,Krishnarajendra Market,Kadayarppanhalli,22,41.56,98,AC
289C,Krishnarajendra Market,Hoovinayakanahalli,24,31.6,81,AC
289D,Yelahanka,Hosakote Bus Stand,25,42.6,112,AC
289E,Krishnarajendra Market,Chokkanahalli,23,33,115,AC
289F,Yelahanka,Hosakote Bus Stand,25,40.2,70,AC
289H,Yelahanka,Hosakote Bus Stand,24,38,87,AC
289K,Krishnarajendra Market,Kadayarappanahalli,30,39.8,104,AC
289L,MVJ Medical Hospital,YELAHANKA,25,41,107,AC
289M,Beguru,Kempegowda Bus Station,27,35.7,118,AC
289R,Hosakote Bus Stand,YELAHANKA,27,44.1,99,AC
290,Shivajinagar Bus Station,Thanisandra,24,10.4,96,AC
290A,Shivajinagar Bus Station,Rachenahalli,15,12.4,103,AC
290B,Tanisandra,Kempegowda Bus Station,28,14.6,81,AC
290C,Shivajinagar Bus Station,Nagavara,25,11.5,81,AC
290D,Shampura,Kempegowda Bus Station,27,13.5,87,AC
290E,Yelahanka,Shivajinagar Bus Station,21,23.6,68,AC
290H,Shivajinagar Bus Station,RAILWAY GATE SHAMPURA,30,8.5,74,AC
290J,Mestripalya,Kempegowda Bus Station,22,16.7,84,AC
290K,Ambedkar Medical College Shampura,Shivajinagar Bus Station,21,7,101,AC
290L,HBR Layout Ist Stage,Shivajinagar Bus Station,18,9.3,61,AC
290N,Krishnarajendra Market,Thanisandra,21,15,94,AC
290NA,Jayanagara 9th Block,Ramakrishna Hegde Nagara,21,24.6,77,AC
290Q,Neelasandra Rose Garden,Ramakrishna Hegde Nagara,21,18.1,116,AC
290QA,Ramakrishna Hegde Nagara,Neelasandra Rose Garden,24,19.6,97,AC
290R,Krishnarajendra Market,Razak Palya,17,29.8,67,AC
290RA,Krishnarajendra Market,Vidya Nagara Cross,20,38.5,117,AC
290S,Venkateshwara Nagara,Shivajinagar Bus Station,29,15.3,118,AC
290T,Ittige Factory,Krishnarajendra Market,16,21.8,102,AC
290Y,Ramakrishna Hegde Nagara,Yeshwanthpur TTMC,29,15.5,82,AC
290Z,Bande Kodigehalli,Shivajinagar Bus Station,29,22.9,118,AC
291,DASARAHALLI,Krishnarajendra Market,20,19.2,114,AC
291A,Agrahara Layout,Krishnarajendra Market,22,22.5,67,AC
291D,Yelahanka,Shivajinagar Bus Station,21,18.6,84,AC
291E,Krishnarajendra Market,Ambedkar Medical College Shampura,28,12.9,106,AC
291G,Govinda Pura,Shivajinagar Bus Station,19,8,94,AC
291H,Kempegowda Bus Station,Ramakrishna Hegde Nagara,24,17.5,94,AC
291J,Ramakrishna Hegde Nagara,Krishnarajendra Market,18,16,88,AC
291K,Shivajinagar Bus Station,Rajanukunte,30,32,95,AC
291L,Mailanahalli Bagalur,Shivajinagar Bus Station,25,33.7,86,AC
291M,Kempegowda Bus Station,Govinda Pura,22,13.6,68,AC
291N,Krishnarajendra Market,Govinda Pura,20,13.1,85,AC
291P,Shivajinagar Bus Station,Yelahanka,17,18.5,96,AC
291R,Govinda Pura,Jagajeevanram Nagara,21,16.3,98,AC
292,Krishnarajendra Market,Nagaresha Nagenahalli Dinne,30,19.2,105,AC
292B,Kempegowda Bus Station,Nagaresha Nagenahalli Dinne,27,19.5,68,AC
292C,Kempegowda Bus Station,KNarayanapura,23,18.5,96,AC
293,Krishnarajendra Market,Razak Palya,22,33.5,118,AC
293A,Horamavu Agara,Krishnarajendra Market,24,16.8,96,AC
293B,Krishnarajendra Market,Kada Agrahara,27,26,97,AC
293C,Krishnarajendra Market,KNarayanapura,22,21.5,83,AC
293D,Krishnarajendra Market,Singahalli,25,38.5,119,AC
293E,Krishnarajendra Market,Muttugada Halli Chikka jala,24,34.5,70,AC
293F,Krishnarajendra Market,HUNASOORU,16,35.6,118,AC
293H,Kempegowda Bus Station,Dasanayakanahalli,21,33.5,98,AC
293J,Krishnarajendra Market,Marasandra Bagalur,15,34.6,85,AC
293K,Krishnarajendra Market,Mailanahalli Bagalur,25,32.7,109,AC
293L,Krishnarajendra Market,Yarappana Bande,30,26.3,97,AC
293M,Krishnarajendra Market,Byala Halli,20,32.4,103,AC
293P,Marenahalli Bande,Shivajinagar Bus Station,26,26.8,65,AC
293S,Kempegowda Bus Station,Bagaluru,21,25.4,113,AC
294,Krishnarajendra Market,Bileshivale,30,21.6,66,AC
294A,Krishnarajendra Market,Kada Sonappana Halli,24,23.2,77,AC
294B,Kempegowda Bus Station,Jyothi Nagara,28,20,65,AC
294C,Shivajinagar Bus Station,Horamavu Agara,24,13.3,91,AC
294D,Krishnarajendra Market,Anagalipura,17,22.2,77,AC
294E,Kempegowda Bus Station,Bileshivale,30,21,91,AC
294F,Kempegowda Bus Station,Rampura,28,21.6,77,AC
295,Krishnarajendra Market,Dodda Gubbi,29,24.9,79,AC
295A,Kempegowda Bus Station,Dodda Gubbi,26,20.8,119,AC
295C,Shivajinagar Bus Station,Dodda Gubbi,19,17.4,84,AC
295E,Kempegowda Bus Station,Bande Bommasandra,19,22.1,92,AC
296A,Kempegowda Bus Station,Yarappanahalli,18,24.6,102,AC
296B,Kempegowda Bus Station,HBR Layout 5th Block,29,13,101,AC
296D,Shivajinagar Bus Station,HBR Layout 5th Block,23,10.4,60,AC
296F,Kempegowda Bus Station,Marasandra Bagalur,15,28.4,100,AC
296K,Shivajinagar Bus Station,Yelahanka Satelite Town 4th Phase,29,26.3,64,AC
296N,Kempegowda Bus Station,Kada Agrahara,26,27.1,63,AC
296Q,Shivajinagar Bus Station,HBR Layout Ist Stage,20,8.7,112,AC
296T,Kempegowda Bus Station,HBR Layout Ist Stage,18,12.7,118,AC
297,Krishnarajendra Market,Neraganahalli,22,39.4,69,AC
297A,Krishnarajendra Market,Indrasanahalli,30,46,91,AC
297B,Krishnarajendra Market,Devaganahalli,24,43.3,105,AC
297F,Krishnarajendra Market,Bhovi Palya,22,34.9,100,AC
297H,Krishnarajendra Market,Hegganahalli,18,39.6,82,AC
297K,Yelahanka,Vishwanathapura,15,25.4,71,AC
297M,Doddaballapura,Devanahalli,29,32.2,101,AC
298,Krishnarajendra Market,Kannamangala,22,37.1,62,AC
298C,Kempalingana pura,Krishnarajendra Market,28,36.1,75,AC
298M,Devanahalli,Kempegowda Bus Station,29,36.7,107,AC
298MA,Bommawara,Kempegowda Bus Station,29,42.3,112,AC
298MB,Kempegowda Bus Station,Devanahalli,30,38.2,101,AC
298MC,Avathi,Kempegowda Bus Station,18,42.3,88,AC
298ME,Devanahalli Govt Hospital,Kempegowda Bus Station,24,39.3,76,AC
298MG,Krishnarajendra Market,Bidaluru,17,46.1,102,AC
298MK,Koyira Devana Halli Road,Kempegowda Bus Station,17,51.8,100,AC
298P,New Devanahalli,Hosakote Bus Stand,24,26.7,106,AC
298PA,Vijayapura,Hosakote Bus Stand,18,31,108,AC
298PB,Vijayapura,Hosakote Bus Stand,15,32,61,AC
298PC,Vijayapura,Hosakote Bus Stand,24,28,60,AC
298Y,Yeliyuru High School,Kempegowda Bus Station,18,45.2,100,AC
299E,Krishnarajendra Market,Kuduragere Betta Halasuru,28,36.2,112,AC
300,Shivajinagar Bus Station,Banaswadi,25,9.1,105,AC
300A,BChannasandra,Krishnarajendra Market,15,16.2,114,AC
300B,Banaswadi,Kempegowda Bus Station,27,18.8,65,AC
300C,Kempegowda Bus Station,KR Puram,20,19.7,119,AC
300D,BChannasandra,Shivajinagar Bus Station,26,10.7,95,AC
300E,K R Puram,Shivajinagar Bus Station,19,15.7,70,AC
300F,Ayyappa Nagara,Shivajinagar Bus Station,24,17,67,AC
300H,Kempegowda Bus Station,K R Puram,18,21,100,AC
300K,Sadaramangala,Shivajinagar Bus Station,27,20.8,66,AC
300L,Shivajinagar Bus Station,Kasthurinagara,17,10.5,94,AC
300MB,Marenahalli,Jn of Ring Road Channasandra,18,24,76,AC
300P,Shivajinagar Bus Station,Shanthi Layout,23,14.9,86,AC
300T,Naduvatti,Shivajinagar Bus Station,29,31.5,89,AC
300V,Hampinagara RPC Layout,Shampura,27,19.2,115,AC
301,K Chansandra,Krishnarajendra Market,17,19.8,68,AC
301A,Banaswadi,Krishnarajendra Market,19,11.8,109,AC
301D,Shivajinagar Bus Station,Hosakote Bus Stand,25,33.3,87,AC
301E,Shivajinagar Bus Station,KR Puram,24,19.38,80,AC
301F,Kempegowda Bus Station,Thambuchetty Palya,21,20.6,115,AC
301R,Hebbala Bridge,Naduvatti Colony,16,39.5,101,AC
302,Shivajinagar Bus Station,Kammana Halli,20,12.1,81,AC
302A,Kempegowda Bus Station,Babusab Palya,26,16.8,98,AC
302C,Babusab Palya,Shivajinagar Bus Station,27,13.7,101,AC
302D,Kalyananagara Bus Stand,Krishnarajendra Market,15,13.4,67,AC
302E,Chalekere,Krishnarajendra Market,19,17.6,72,AC
302F,Babusab Palya,Kempegowda Bus Station,30,17.8,119,AC
302G,Babusab Palya,Shivajinagar Bus Station,23,11.8,100,AC
302J,Chalekere,Shivajinagar Bus Station,18,12.8,60,AC
302K,Lingarajapuram KHB Colony,Kempegowda Bus Station,27,16.5,62,AC
302M,Lingarajapuram KHB Colony,Shivajinagar Bus Station,17,11.4,104,AC
302N,Kalyananagara Bus Stand,Kempegowda Bus Station,15,16,89,AC
303A,Kempegowda Bus Station,Jayanthi Nagar,15,16.8,72,AC
303B,Horamabu petrol bunk,Krishnarajendra Market,23,13.4,115,AC
303C,Kalyananagara Bus Stand,Shivajinagar Bus Station,23,13.8,71,AC
303D,Horamabu petrol bunk,Kempegowda Bus Station,20,12.4,117,AC
303E,Horamavu,Krishnarajendra Market,27,16.8,106,AC
303F,Mariyamma Layout,Shivajinagar Bus Station,22,13,100,AC
303G,Shivajinagar Bus Station,Om Shakthi Temple,30,14.4,109,AC
304,Arehalli,Krishnarajendra Market,24,37.5,107,AC
304A,Krishnarajendra Market,Garudachar Palya,18,16.6,96,AC
304B,Kempegowda Bus Station,Hoodi,30,18.5,80,AC
304C,Channasandra,Krishnarajendra Market,24,22.6,102,AC
304D,Shivajinagar Bus Station,Medi Mallasandra,26,30.4,93,AC
304E,Krishnarajendra Market,Kallukunte Agrahara,22,37.5,93,AC
304F,Krishnarajendra Market,AECS Layout,20,22,106,AC
304H,Kempegowda Bus Station,Arehalli,17,38,103,AC
304J,Kempegowda Bus Station,Kallukunte Agrahara,17,36.5,116,AC
304L,Kempegowda Bus Station,Medi Mallasandra,18,34.2,115,AC
304M,Krishnarajendra Market,Alambadi,18,44.9,108,AC
304N,Krishnarajendra Market,Anugondanahalli,24,32,117,AC
304NA,Krishnarajendra Market,Obalapura,30,33.1,111,AC
304P,Krishnarajendra Market,Yattukodi,17,40,77,AC
304Q,Krishnarajendra Market,Ganagaluru,18,42.7,100,AC
304R,Kempegowda Bus Station,BN Bache Gowda Badavane,20,44.2,86,AC
304S,Shivajinagar Bus Station,Kallukunte Agrahara,30,34.2,110,AC
304T,Krishnarajendra Market,Dunnasandra Cross,18,30,115,AC
304V,Krishnarajendra Market,Chikka Tirupathi,25,43,97,AC
304VA,Tin Factory,Shivanapura,24,37,86,AC
304X,Arehalli,Kempegowda Bus Station,15,39,114,AC
304Z,Kempegowda Bus Station,Chikka Tirupathi,24,43,94,AC
305,Krishnarajendra Market,Naduvatti,23,29.1,99,AC
305A,Krishnarajendra Market,Bhaktharahalli,22,31.7,85,AC
305B,Krishnarajendra Market,Makanahalli,19,32.8,79,AC
305C,Kempegowda Bus Station,Bisanahalli,26,34,80,AC
305D,Kempegowda Bus Station,Channasandra,23,25.2,92,AC
305E,Krishnarajendra Market,KODIHALLI,16,32.6,86,AC
305F,Krishnarajendra Market,Naduvatti Colony,28,29.8,72,AC
305G,Krishnarajendra Market,Devashettyhalli,28,37.8,108,AC
305H,Shivajinagar Bus Station,Naduvatti Colony,28,29.6,80,AC
305J,Krishnarajendra Market,Hosakote Bus Stand,21,38.4,92,AC
305K,Shivajinagar Bus Station,Kattiganahalli,21,38,86,AC
305L,Kempegowda Bus Station,Vaghata,26,37.2,103,AC
305M,Kempegowda Bus Station,Tharabana Halli,30,37.2,117,AC
305N,Krishnarajendra Market,Kattiganahalli,17,39.4,110,AC
305NT,White Field TTMC,Kattigenahalli Gate,20,24.5,99,AC
305P,Krishnarajendra Market,Bommanabande,25,39.8,96,AC
305Q,Kempegowda Bus Station,Pichguntarahalli,23,39.6,88,AC
305R,Krishnarajendra Market,Dodda Dasarahalli,19,33.4,86,AC
305S,Kempegowda Bus Station,Soukhya Hospital,27,32,109,AC
305V,Kempegowda Bus Station,Devalapura,23,30.9,88,AC
306,Krishnarajendra Market,Devanagundi,20,34.4,64,AC
306A,Krishnarajendra Market,Lingadira Mallasandra,25,41,82,AC
306B,Krishnarajendra Market,Thindlu,22,39.7,105,AC
306C,Krishnarajendra Market,Kanekallu,15,34.6,99,AC
306D,Kempegowda Bus Station,Devanagundi,22,33.9,88,AC
306E,Krishnarajendra Market,Narayankere,17,37.2,102,AC
306F,Krishnarajendra Market,Banarahalli,19,36.9,76,AC
306G,Krishnarajendra Market,Somalapura,18,38,95,AC
306H,Krishnarajendra Market,Handaenahalli,25,35,101,AC
306J,Krishnarajendra Market,Domlur,19,37.2,84,AC
306K,Krishnarajendra Market,Hosahalli,20,31.9,86,AC
306L,Krishnarajendra Market,Jn of Marasandra,21,41.3,87,AC
306M,Krishnarajendra Market,PURA,18,41.7,69,AC
306MA,Krishnarajendra Market,Kodahalli Gate,29,41.2,109,AC
306P,Krishnarajendra Market,HARSNAHALLI,27,44.9,112,AC
306Q,Shivajinagar Bus Station,Devanagundi,19,31.9,66,AC
306R,Kempegowda Bus Station,Devanagundi,15,39.2,60,AC
306S,Krishnarajendra Market,Paramanahalli,23,38,64,AC
306T,Krishnarajendra Market,Banara halli,26,35.6,85,AC
307A,Krishnarajendra Market,Veerenahalli,26,27.43,99,AC
307B,Krishnarajendra Market,Kadugodi,25,28.48,70,AC
307C,Krishnarajendra Market,Doddabannahalli,19,22.3,97,AC
308,Krishnarajendra Market,Gunduru Colony,16,28.8,108,AC
308B,Krishnarajendra Market,Marasandra,27,29.6,65,AC
310,Shivajinagar Bus Station,KR Puram,26,12.1,61,AC
310E,Shivajinagar Bus Station,Kittaganur,27,17.2,92,AC
311,Shivajinagar Bus Station,K R Puram,23,14.6,98,AC
311C,Shivajinagar Bus Station,Mini TajMahal,19,12.8,108,AC
311E,Shivajinagar Bus Station,Ayyappa Nagara,18,14.1,80,AC
311F,Shivajinagar Bus Station,K R Puram,19,15,97,AC
311J,Shivajinagar Bus Station,Sigehalli,24,15.1,118,AC
311K,Shivajinagar Bus Station,Kadugodi Bapuji circle,22,21,99,AC
312,Shivajinagar Bus Station,Kittaganur,18,21.7,80,AC
312A,Shivajinagar Bus Station,Maragondanahalli,18,18.3,106,AC
313B,Krishnarajendra Market,Vijanapura,24,16.8,73,AC
313C,Krishnarajendra Market,A Narayanapura,24,13.8,83,AC
313D,Krishnarajendra Market,K R Puram,29,18.5,87,AC
313E,Krishnarajendra Market,Kadugodi Bapuji circle,20,24.5,69,AC
313F,Krishnarajendra Market,Rampura,28,27.9,112,AC
313G,Krishnarajendra Market,Gayatri Layout,30,20.2,111,AC
313K,Krishnarajendra Market,Ayyappa Nagara,22,20,69,AC
313L,Krishnarajendra Market,Alada Mara Ramamurthy Nagar,15,18,68,AC
313M,Krishnarajendra Market,Parvathi Nagara,16,21.5,63,AC
313P,Krishnarajendra Market,Shanthi Layout,17,17.2,112,AC
313T,Krishnarajendra Market,Thambuchetty Palya,19,18,108,AC
313U,Krishnarajendra Market,Varanasi,17,18.3,86,AC
314,Shivajinagar Bus Station,CGHS Nagavar Palya,30,13.5,93,AC
314A,Shivajinagar Bus Station,Sri RajaRajeshwari colony,20,17.8,116,AC
314B,Kempegowda Bus Station,CV Raman Nagara,30,17.9,69,AC
314BM,Kempegowda Bus Station,Mallesh Palya New Bus Stand,27,19.9,96,AC
314D,Kempegowda Bus Station,Mallesh Palya New Bus Stand,30,19.2,77,AC
314E,Kempegowda Bus Station,DRDO 2ND Phase,26,18.9,71,AC
314F,Krishnarajendra Market,Vibhuthipura Samudaya Bhavana,30,18.6,107,AC
314FA,Krishnarajendra Market,Mallesh Palya New Bus Stand,17,17.4,89,AC
314G,Krishnarajendra Market,Byrasandra,25,16.6,70,AC
314H,Kempegowda Bus Station,Mallesh Palya New Bus Stand,29,17.5,65,AC
314K,Chennamma kere Achukattu,CV Raman Nagara,19,23.5,77,AC
314N,Shivajinagar Bus Station,Vibhuthipura Samudaya Bhavana,23,13.9,70,AC
314P,Shivajinagar Bus Station,Jagadeesha nagar,27,11.6,70,AC
314T,Kempegowda Bus Station,Basvanagara Bus Station,15,21.6,61,AC
314X,Kempegowda Bus Station,Abbaiah Layout,20,20.2,86,AC
315,Kempegowda Bus Station,K R Puram,21,18.4,81,AC
315C,Kempegowda Bus Station,Krishnaiahnapalya/S.Nagara,24,12.1,120,AC
315D,Kempegowda Bus Station,Kalkere,16,17.8,77,AC
315DN,Kempegowda Bus Station,NRI Layout,22,18,101,AC
315E,Kempegowda Bus Station,Sadaramangala,22,21.6,75,AC
315F,Kempegowda Bus Station,Sigehalli,28,22.7,74,AC
315J,Kempegowda Bus Station,Rampura,26,29.2,111,AC
315K,Kempegowda Bus Station,K R Puram,15,19.8,79,AC
315L,Kempegowda Bus Station,Alada Mara Ramamurthy Nagar,23,18.5,90,AC
315P,Kempegowda Bus Station,Shanthi Layout,22,18.5,83,AC
315T,Kempegowda Bus Station,Kittaganur,18,20.8,71,AC
315U,Kempegowda Bus Station,Alada Mara Ramamurthy Nagar,15,18.9,117,AC
315V,Kempegowda Bus Station,Kadugodi Bapuji circle,25,25.4,119,AC
316,Krishnarajendra Market,Budigere,27,33.5,108,AC
316A,Krishnarajendra Market,Gangawara,28,37.1,60,AC
316B,Kempegowda Bus Station,Budigere,29,33.5,75,AC
316C,Krishnarajendra Market,Huskur,18,28.9,111,AC
316D,Krishnarajendra Market,Bhattaramarenahalli,27,38.8,101,AC
316E,Krishnarajendra Market,Hancharahalli,21,30,86,AC
316F,Kempegowda Bus Station,Chimmasandra,27,24.49,106,AC
316G,Kempegowda Bus Station,Mandooru,24,27.5,74,AC
316J,Krishnarajendra Market,Kattugollahalli,24,31.3,78,AC
316K,Krishnarajendra Market,Kaggalahalli,16,37.8,115,AC
316L,Krishnarajendra Market,Chimmasandra,20,22.4,95,AC
316M,Kempegowda Bus Station,Singahalli,16,38.9,106,AC
316N,Krishnarajendra Market,Handrahalli,15,31.2,71,AC
316Q,Krishnarajendra Market,Kaggalahalli,15,39.1,118,AC
316R,Krishnarajendra Market,Bidalapura,19,42.8,83,AC
316T,Krishnarajendra Market,Somathanahalli,20,39.2,66,AC
316U,Krishnarajendra Market,Nallur,19,40.2,70,AC
316V,Krishnarajendra Market,Byappana Halli Satallite Bus Station,27,26.9,90,AC
316Y,KR Puram,Devanahalli,25,35.4,82,AC
317,Krishnarajendra Market,Hosakote Bus Stand,24,28.4,62,AC
317A,Kempegowda Bus Station,Hosakote Bus Stand,28,29.8,75,AC
317B,Krishnarajendra Market,Kannamangala,25,28.5,99,AC
317C,Krishnarajendra Market,Poojena agrahara,16,37,79,AC
317D,Krishnarajendra Market,Kannurahalli,30,28.8,89,AC
317E,Krishnarajendra Market,Kumbala Halli,28,31.6,88,AC
317G,Shivajinagar Bus Station,Hosakote Bus Stand,15,28.7,62,AC
317J,Krishnarajendra Market,Kacharakanahalli,15,40.2,96,AC
317K,Krishnarajendra Market,Kurabarahalli,27,34.4,97,AC
317M,Krishnarajendra Market,Dasarahalli,20,36.3,72,AC
317MA,Krishnarajendra Market,Gottipura,30,36.8,66,AC
317N,Krishnarajendra Market,Kamarasanahalli,26,42.4,85,AC
317Q,Krishnarajendra Market,Nelavagilu,16,55,113,AC
317R,Krishnarajendra Market,CHIMANDAHALLI,19,34.22,101,AC
317S,Krishnarajendra Market,Beguru,20,37.2,118,AC
317SA,Krishnarajendra Market,DODDANALLURAHALLI,23,39.6,76,AC
317T,Krishnarajendra Market,Vaghata,16,37.5,103,AC
317TD,Krishnarajendra Market,Devashettyhalli,19,35.3,84,AC
317V,Kempegowda Bus Station,Naduvatti,20,41,68,AC
317W,Krishnarajendra Market,Ganagaluru,27,33.7,109,AC
317Y,Krishnarajendra Market,Govinda Pura,24,40.4,117,AC
317YA,Krishnarajendra Market,Kattiganahalli,21,42.5,102,AC
317YB,Kempegowda Bus Station,Kaji Hosahalli,30,46.2,118,AC
317YD,Krishnarajendra Market,DODDATHAGGALI,29,43.2,98,AC
317YE,Krishnarajendra Market,Govinda Pura,19,40.4,73,AC
317Z,Krishnarajendra Market,Kaji Hosahalli,20,41,77,AC
318,Krishnarajendra Market,Jyothipura,27,29,87,AC
318A,Krishnarajendra Market,Bommenahalli,27,30.7,107,AC
318E,Krishnarajendra Market,Thirumenahalli,25,30.1,74,AC
319,Krishnarajendra Market,Khazi Sonnehalli,17,31.1,73,AC
319C,Kempegowda Bus Station,Kadugodi,22,24,115,AC
319F,Kempegowda Bus Station,Pattandur Agrahara,19,22.1,72,AC
319G,Kempegowda Bus Station,Ambedkar nagara,21,28,108,AC
319J,Krishnarajendra Market,Dinnur,20,23.5,82,AC
320,Shivajinagar Bus Station,Immadihalli,16,22.6,97,AC
320A,Kempegowda Bus Station,NAGAGONDANAHALLI,29,24.9,95,AC
320B,Kempegowda Bus Station,GANDHIPURA,23,24,106,AC
320C,Shivajinagar Bus Station,Vaidehi Hospital,25,20,84,AC
320E,Shivajinagar Bus Station,NAGAGONDANAHALLI,28,22.2,106,AC
320H,Shivajinagar Bus Station,GANDHIPURA,30,20,75,AC
320J,Hope Form,Hope Form,28,9.2,87,AC
321,Krishnarajendra Market,Muthkuru,27,29.9,64,AC
321A,Krishnarajendra Market,Seegehalli,27,25.1,87,AC
321C,Krishnarajendra Market,Samethanahalli,17,26.7,84,AC
321D,Krishnarajendra Market,Naganayakana Kote,23,30.2,86,AC
321E,Shivajinagar Bus Station,Muthkuru,16,28.5,79,AC
321G,Kempegowda Bus Station,Muthkuru,17,31.6,69,AC
322,Krishnarajendra Market,Muthugadahalli,19,33.6,64,AC
322A,Kempegowda Bus Station,Tattanur,15,34.5,117,AC
322C,Krishnarajendra Market,Channasandra,26,26,110,AC
322D,Kempegowda Bus Station,Bhodana Hosahalli,21,35,103,AC
322E,Krishnarajendra Market,Arehalli,16,39,97,AC
322M,Krishnarajendra Market,Tattanur,28,37.1,62,AC
323,Krishnarajendra Market,Baguru,25,38.3,96,AC
323A,Krishnarajendra Market,Gonigattapura Cross,21,28.3,72,AC
323B,Krishnarajendra Market,Kugur Cross,21,32.8,114,AC
323C,Krishnarajendra Market,Tattanur,25,39.3,74,AC
323D,Krishnarajendra Market,Koothaganahalli,26,33.7,120,AC
323E,Krishnarajendra Market,Nerige,22,29.4,84,AC
323F,Kempegowda Bus Station,Nerige,23,31,67,AC
323G,Krishnarajendra Market,Ramanayakanahalli,25,27.3,75,AC
323H,Krishnarajendra Market,Nekkundi Dommasandra,16,25.3,97,AC
323J,Shivajinagar Bus Station,Koothaganahalli,19,31.9,111,AC
323L,Shivajinagar Bus Station,Nerige,27,27.3,104,AC
323M,Krishnarajendra Market,Kamnahalli,20,31.9,92,AC
323N,Krishnarajendra Market,Kathruguppe,20,29.6,101,AC
324,Krishnarajendra Market,Immdahalli,16,25,96,AC
324A,Krishnarajendra Market,NAGAGONDANAHALLI,26,28.1,82,AC
324B,Krishnarajendra Market,Vinayakanagar,20,26.2,83,AC
324C,Krishnarajendra Market,Hagadoor,30,25.2,117,AC
324D,Krishnarajendra Market,White Field Post Office,27,23.4,82,AC
324E,Krishnarajendra Market,Vijayanagar,29,22.5,95,AC
325,Krishnarajendra Market,Harohalli,22,29.8,110,AC
325A,Kempegowda Bus Station,Harohalli,24,29.8,113,AC
326C,Krishnarajendra Market,Kadugodi Bapuji circle,25,27.5,81,AC
326E,Krishnarajendra Market,Hosakote Bus Stand,20,34.9,81,AC
327,Krishnarajendra Market,Gunjoor,18,24,71,AC
327A,Kempegowda Bus Station,Dommasandra,15,30,117,AC
327B,Krishnarajendra Market,Panathuru Dinne,29,28,109,AC
327C,Krishnarajendra Market,Attibele,27,44.4,120,AC
327D,Kempegowda Bus Station,Gunjoor,20,27.7,76,AC
327E,Krishnarajendra Market,Gunjur Palya,15,26.7,107,AC
327F,Krishnarajendra Market,Kodathi,25,28.3,62,AC
327G,Kempegowda Bus Station,Kuguru,15,37.3,81,AC
327H,Krishnarajendra Market,Kamnahalli,19,33.8,80,AC
327K,Kempegowda Bus Station,Sarjapura Bus Stand,30,38,108,AC
328,Krishnarajendra Market,Varthuru,21,21.5,61,AC
328B,Sarjapura Bus Stand,Hosakote Bus Stand,18,32.6,76,AC
328C,Hosakote Bus Stand,Vaidehi Hospital,15,16.6,98,AC
328E,Krishnarajendra Market,Harohalli,20,28.5,81,AC
328F,Kempegowda Bus Station,Valepura,25,28.4,85,AC
328G,Krishnarajendra Market,Halasahalli,16,26.7,119,AC
328H,Attibele,Hosakote Bus Stand,27,40,79,AC
328HA,Kadugodi,Anekal,16,29,61,AC
328HB,KR Puram Railway Station,Attibele,22,36.1,78,AC
328M,Kempegowda Bus Station,Maduranagar,22,24.5,104,AC
329,Krishnarajendra Market,Muthsandra,30,26.3,73,AC
329A,Krishnarajendra Market,Madappanahalli,18,28.8,113,AC
329B,Krishnarajendra Market,Janthagondanahalli,29,28.5,102,AC
329C,Krishnarajendra Market,Koturu,23,26,94,AC
329E,Krishnarajendra Market,Bellikere,25,28.5,60,AC
329F,Krishnarajendra Market,Anugondanahalli,24,34.3,120,AC
329G,Shivajinagar Bus Station,Koturu,23,23.9,108,AC
329H,Kempegowda Bus Station,Bellikere,17,29.5,82,AC
329J,Shivajinagar Bus Station,Singanayakanahalli,22,28.2,91,AC
329L,HAL Main Gate,Bellikere,26,17.5,69,AC
329M,HAL Main Gate,Muthsandra,28,15.3,80,AC
330,Shivajinagar Bus Station,Maratahalli Bridge,23,14,99,AC
330B,Shivajinagar Bus Station,AECS Layout,15,16,77,AC
330C,Shivajinagar Bus Station,Basvanagara Bus Station,23,13.1,106,AC
330D,Shivajinagar Bus Station,Dodda Kannalli,17,17.5,115,AC
330E,Shivajinagar Bus Station,Devarabisanahalli,22,17.5,87,AC
330G,Shivajinagar Bus Station,Doddanekkundi,30,14.8,83,AC
330H,Shivajinagar Bus Station,Munnekolalu,19,16.7,90,AC
330M,Shivajinagar Bus Station,Kala Mandir Marathalli,21,13.8,103,AC
330P,Shivajinagar Bus Station,Balagere,29,19.2,61,AC
331,Shivajinagar Bus Station,Kadugodi,21,39,118,AC
331B,Shivajinagar Bus Station,Vaidehi Hospital,28,20.5,88,AC
331E,Shivajinagar Bus Station,Belathuru,16,26.4,91,AC
332,Krishnarajendra Market,Balgere,19,23.5,94,AC
333,Kempegowda Bus Station,Maratahalli Bridge,18,18.5,64,AC
333B,Kempegowda Bus Station,AECS Layout,30,19.6,112,AC
